title_original,title_clean,active_since_days,duration_seconds,total_views,views_by_day,view_category_quantile,num_chars,num_words,num_punctuation,num_words_uppercase,num_words_lowercase,num_stopwords,avg_word_len,contain_digits,startswith_digits,title_sentiment,title_tokens,title_lemmas,has_question,has_exclamation,uppercase_ratio,capital_count,swear_word_count
24 BACK TO SCHOOL STATIONERY CRAFTS AND DIYs,24 back to school stationery crafts and diys,1460,770,4429209,3033,3,44,8,0,6,0,2,5.5,1,1,0.0,"['24', 'back', 'to', 'school', 'stationery', 'crafts', 'and', 'diys']","['24', 'back', 'to', 'school', 'stationery', 'craft', 'and', 'diys']",0,0,0.75,34,0
15 INDISPENSABLE TIPS FOR STORING YOUR BEAUTY ITEMS,15 indispensable tips for storing your beauty items,1460,635,1832272,1254,2,51,8,0,7,0,2,6.375,1,1,0.4,"['15', 'indispensable', 'tips', 'for', 'storing', 'your', 'beauty', 'items']","['15', 'indispensable', 'tip', 'for', 'storing', 'your', 'beauty', 'item']",0,0,0.875,42,0
20 PRODUCTS THAT BENEFIT YOUR BODY,20 products that benefit your body,1460,900,112571,77,0,34,6,0,5,0,2,5.666666666666667,1,1,0.0,"['20', 'products', 'that', 'benefit', 'your', 'body']","['20', 'product', 'that', 'benefit', 'your', 'body']",0,0,0.8333333333333334,27,0
22 LAZY HOME CLEANING TRICKS,22 lazy home cleaning tricks,1460,679,765327,524,1,28,5,0,4,0,0,5.6,1,1,-0.25,"['22', 'lazy', 'home', 'cleaning', 'tricks']","['22', 'lazy', 'home', 'cleaning', 'trick']",0,0,0.8,22,0
22 BEAUTY SECRETS THAT ARE ACTUALLY GENIUS,22 beauty secrets that are actually genius,1460,900,19574341,13407,4,42,7,0,6,0,2,6.0,1,1,0.0,"['22', 'beauty', 'secrets', 'that', 'are', 'actually', 'genius']","['22', 'beauty', 'secret', 'that', 'are', 'actually', 'genius']",0,0,0.8571428571428571,34,0
THE ULTIMATE GUIDE THAT MAY SAVE YOUR LIFE,the ultimate guide that may save your life,1460,900,5266675,3607,3,42,8,0,8,0,3,5.25,0,0,0.0,"['the', 'ultimate', 'guide', 'that', 'may', 'save', 'your', 'life']","['the', 'ultimate', 'guide', 'that', 'may', 'save', 'your', 'life']",0,0,1.0,35,0
26 COOL NEW WAYS TO USE CANS AND BOTTLES,26 cool new ways to use cans and bottles,1460,1200,501208,343,1,40,9,0,8,0,2,4.444444444444445,1,1,0.2431818181818181,"['26', 'cool', 'new', 'ways', 'to', 'use', 'cans', 'and', 'bottles']","['26', 'cool', 'new', 'way', 'to', 'use', 'can', 'and', 'bottle']",0,0,0.8888888888888888,30,0
21 FUNNY YET TRUE FACTS ABOUT MEN AND WOMEN EVERYONE CAN RELATE TO,21 funny yet true facts about men and women everyone can relate to,1460,719,14365017,9839,4,66,13,0,12,0,4,5.076923076923077,1,1,0.3,"['21', 'funny', 'yet', 'true', 'facts', 'about', 'men', 'and', 'women', 'everyone', 'can', 'relate', 'to']","['21', 'funny', 'yet', 'true', 'fact', 'about', 'men', 'and', 'woman', 'everyone', 'can', 'relate', 'to']",0,0,0.9230769230769231,52,0
28 SAFETY TIPS THAT CAN SAVE YOUR LIFE,28 safety tips that can save your life,1460,733,3444281,2359,3,38,8,0,7,0,3,4.75,1,1,0.0,"['28', 'safety', 'tips', 'that', 'can', 'save', 'your', 'life']","['28', 'safety', 'tip', 'that', 'can', 'save', 'your', 'life']",0,0,0.875,29,0
32 CRAFTS TO TURN YOUR HOME INTO A NEST OF COMFORT,32 crafts to turn your home into a nest of comfort,1460,2280,11517162,7888,4,50,11,0,10,0,5,4.545454545454546,1,1,0.0,"['32', 'crafts', 'to', 'turn', 'your', 'home', 'into', 'a', 'nest', 'of', 'comfort']","['32', 'craft', 'to', 'turn', 'your', 'home', 'into', 'a', 'nest', 'of', 'comfort']",0,0,0.9090909090909091,38,0
17 AMAZING FACTS YOU DIDN'T KNOW ABOUT SLEEP,17 amazing facts you didnt know about sleep,1460,900,519496,355,1,44,8,1,7,0,3,5.5,1,1,0.6000000000000001,"['17', 'amazing', 'facts', 'you', 'didnt', 'know', 'about', 'sleep']","['17', 'amazing', 'fact', 'you', 'didnt', 'know', 'about', 'sleep']",0,0,0.875,34,0
14 WAYS TO UPGRADE THE UGLIEST PARTS OF YOUR HOME,14 ways to upgrade the ugliest parts of your home,1460,900,313374,214,0,49,10,0,9,0,4,4.9,1,1,0.0,"['14', 'ways', 'to', 'upgrade', 'the', 'ugliest', 'parts', 'of', 'your', 'home']","['14', 'way', 'to', 'upgrade', 'the', 'ugliest', 'part', 'of', 'your', 'home']",0,0,0.9,38,0
22 WEIRD YET SMART HACKS AND CRAFTS FOR YOUR APARTMENT,22 weird yet smart hacks and crafts for your apartment,1460,681,1987581,1361,2,54,10,0,9,0,3,5.4,1,1,-0.1428571428571428,"['22', 'weird', 'yet', 'smart', 'hacks', 'and', 'crafts', 'for', 'your', 'apartment']","['22', 'weird', 'yet', 'smart', 'hack', 'and', 'craft', 'for', 'your', 'apartment']",0,0,0.9,43,0
16 UNKNOWN PROPERTIES OF OUR FAVOURITE DRINKS,16 unknown properties of our favourite drinks,1460,1140,76438,52,0,45,7,0,6,0,2,6.428571428571429,1,1,-0.1,"['16', 'unknown', 'properties', 'of', 'our', 'favourite', 'drinks']","['16', 'unknown', 'property', 'of', 'our', 'favourite', 'drink']",0,0,0.8571428571428571,37,0
ULTIMATE 5-MINUTE BEAUTY TIPS COMPILATION || TOP-100 BEAUTY TRICKS,ultimate 5minute beauty tips compilation top100 beauty tricks,1460,2760,1582077,1083,2,66,9,4,8,0,0,7.333333333333333,1,0,0.0,"['ultimate', '5minute', 'beauty', 'tips', 'compilation', 'top100', 'beauty', 'tricks']","['ultimate', '5minute', 'beauty', 'tip', 'compilation', 'top100', 'beauty', 'trick']",0,0,0.8888888888888888,50,0
31 KITCHEN SECRETS THAT WILL MAKE YOU LOVE COOKING,31 kitchen secrets that will make you love cooking,1460,960,10806353,7401,4,50,9,0,8,0,3,5.555555555555555,1,1,0.5,"['31', 'kitchen', 'secrets', 'that', 'will', 'make', 'you', 'love', 'cooking']","['31', 'kitchen', 'secret', 'that', 'will', 'make', 'you', 'love', 'cooking']",0,0,0.8888888888888888,40,0
11 FACTS ABOUT OUR PARENTS' LOVE,11 facts about our parents love,1460,960,52001,35,0,32,6,1,5,0,2,5.333333333333333,1,1,0.5,"['11', 'facts', 'about', 'our', 'parents', 'love']","['11', 'fact', 'about', 'our', 'parent', 'love']",0,0,0.8333333333333334,24,0
18 PRICELESS TRICKS TO FINALLY ORGANIZE YOUR CLOSET,18 priceless tricks to finally organize your closet,1460,498,734071,502,1,51,8,0,7,0,2,6.375,1,1,0.5,"['18', 'priceless', 'tricks', 'to', 'finally', 'organize', 'your', 'closet']","['18', 'priceless', 'trick', 'to', 'finally', 'organize', 'your', 'closet']",0,0,0.875,42,0
30 SIMPLE TRICKS TO AMAZE YOUR FRIENDS,30 simple tricks to amaze your friends,1460,900,1770073,1212,2,38,7,0,6,0,2,5.428571428571429,1,1,0.0,"['30', 'simple', 'tricks', 'to', 'amaze', 'your', 'friends']","['30', 'simple', 'trick', 'to', 'amaze', 'your', 'friend']",0,0,0.8571428571428571,30,0
14 EASY WORKOUTS THAT REPLACE HOURS IN THE GYM,14 easy workouts that replace hours in the gym,1460,1260,140227,96,0,46,9,0,8,0,3,5.111111111111111,1,1,0.4333333333333333,"['14', 'easy', 'workouts', 'that', 'replace', 'hours', 'in', 'the', 'gym']","['14', 'easy', 'workout', 'that', 'replace', 'hour', 'in', 'the', 'gym']",0,0,0.8888888888888888,36,0
10 CUTEST SOCK CRAFTS AND HACKS,10 cutest sock crafts and hacks,1460,280,267427,183,0,31,6,0,5,0,1,5.166666666666667,1,1,0.0,"['10', 'cutest', 'sock', 'crafts', 'and', 'hacks']","['10', 'cutest', 'sock', 'craft', 'and', 'hack']",0,0,0.8333333333333334,24,0
27 VIRAL HACKS THAT'LL SAVE YOU A TON OF TIME AND MONEY,27 viral hacks thatll save you a ton of time and money,1460,1080,12670939,8678,4,55,12,1,11,0,5,4.583333333333333,1,1,0.0,"['27', 'viral', 'hacks', 'thatll', 'save', 'you', 'a', 'ton', 'of', 'time', 'and', 'money']","['27', 'viral', 'hack', 'thatll', 'save', 'you', 'a', 'ton', 'of', 'time', 'and', 'money']",0,0,0.9166666666666666,41,0
11 TIPS ON HOW TO BECOME PERFECTLY HAPPY,11 tips on how to become perfectly happy,1460,1260,174476,119,0,40,8,0,7,0,3,5.0,1,1,0.8,"['11', 'tips', 'on', 'how', 'to', 'become', 'perfectly', 'happy']","['11', 'tip', 'on', 'how', 'to', 'become', 'perfectly', 'happy']",0,0,0.875,31,0
10 LIFE-SAVING IDEAS FOR YOUR CAR,10 lifesaving ideas for your car,1460,900,1741052,1192,2,33,6,1,5,0,2,5.5,1,1,0.0,"['10', 'lifesaving', 'ideas', 'for', 'your', 'car']","['10', 'lifesaving', 'idea', 'for', 'your', 'car']",0,0,0.8333333333333334,25,0
33 ALL-TIME BEST DIY COMPILATION,33 alltime best diy compilation,1460,2580,2406537,1648,3,32,5,1,4,0,0,6.4,1,1,1.0,"['33', 'alltime', 'best', 'diy', 'compilation']","['33', 'alltime', 'best', 'diy', 'compilation']",0,0,0.8,25,0
11 REASONS TO BREAK UP WITH YOUR PHONE AND TABLET,11 reasons to break up with your phone and tablet,1460,900,167548,114,0,49,10,0,9,0,5,4.9,1,1,0.0,"['11', 'reasons', 'to', 'break', 'up', 'with', 'your', 'phone', 'and', 'tablet']","['11', 'reason', 'to', 'break', 'up', 'with', 'your', 'phone', 'and', 'tablet']",0,0,0.9,38,0
27 ABSOLUTELY INVALUABLE HACKS FEW PEOPLE NOW ABOUT,27 absolutely invaluable hacks few people now about,1460,960,1143257,783,2,51,8,0,7,0,3,6.375,1,1,0.0,"['27', 'absolutely', 'invaluable', 'hacks', 'few', 'people', 'now', 'about']","['27', 'absolutely', 'invaluable', 'hack', 'few', 'people', 'now', 'about']",0,0,0.875,42,0
22 MUST-KNOW SURVIVAL LIFE HACKS,22 mustknow survival life hacks,1460,900,5529941,3787,3,32,5,1,4,0,0,6.4,1,1,0.0,"['22', 'mustknow', 'survival', 'life', 'hacks']","['22', 'mustknow', 'survival', 'life', 'hack']",0,0,0.8,25,0
15 PERSONAL HYGIENE RULES WE BREAK EVERY DAY,15 personal hygiene rules we break every day,1460,1200,1074547,735,2,44,8,0,7,0,1,5.5,1,1,0.0,"['15', 'personal', 'hygiene', 'rules', 'we', 'break', 'every', 'day']","['15', 'personal', 'hygiene', 'rule', 'we', 'break', 'every', 'day']",0,0,0.875,35,0
45 PROFESSIONAL CHEF'S HACKS FOR YOUR KITCHEN,45 professional chefs hacks for your kitchen,1460,1020,500804,343,1,45,7,1,6,0,2,6.428571428571429,1,1,0.1,"['45', 'professional', 'chefs', 'hacks', 'for', 'your', 'kitchen']","['45', 'professional', 'chef', 'hack', 'for', 'your', 'kitchen']",0,0,0.8571428571428571,36,0
26 INGENIOUS GLUE GUN DIYs AND LIFE HACKS,26 ingenious glue gun diys and life hacks,1460,1020,2179032,1492,3,41,8,0,6,0,1,5.125,1,1,0.5,"['26', 'ingenious', 'glue', 'gun', 'diys', 'and', 'life', 'hacks']","['26', 'ingenious', 'glue', 'gun', 'diys', 'and', 'life', 'hack']",0,0,0.75,31,0
13 PARENTAL RULES WHICH TURN KIDS INTO GENIUSES,13 parental rules which turn kids into geniuses,1460,1020,2050286,1404,2,47,8,0,7,0,2,5.875,1,1,0.0,"['13', 'parental', 'rules', 'which', 'turn', 'kids', 'into', 'geniuses']","['13', 'parental', 'rule', 'which', 'turn', 'kid', 'into', 'genius']",0,0,0.875,38,0
15 CLEVER HIDING PLACES IN YOUR HOUSE,15 clever hiding places in your house,1460,396,648077,443,1,37,7,0,6,0,2,5.285714285714286,1,1,0.1666666666666666,"['15', 'clever', 'hiding', 'places', 'in', 'your', 'house']","['15', 'clever', 'hiding', 'place', 'in', 'your', 'house']",0,0,0.8571428571428571,29,0
27 UNEXPECTEDLY SMART WOMEN'S REPAIR SECRETS,27 unexpectedly smart womens repair secrets,1460,721,1436531,983,2,44,6,1,5,0,0,7.333333333333333,1,1,0.2142857142857142,"['27', 'unexpectedly', 'smart', 'womens', 'repair', 'secrets']","['27', 'unexpectedly', 'smart', 'womens', 'repair', 'secret']",0,0,0.8333333333333334,36,0
7 SECRETS MEN NEVER TELL,7 secrets men never tell,1460,457,11099301,7602,4,24,5,0,4,0,0,4.8,1,1,0.0,"['7', 'secrets', 'men', 'never', 'tell']","['7', 'secret', 'men', 'never', 'tell']",0,0,0.8,19,0
32 LIFECHANGING WAYS TO USE EVERYDAY OBJECTS,32 lifechanging ways to use everyday objects,1460,1020,676958,463,1,44,7,0,6,0,1,6.285714285714286,1,1,-0.2,"['32', 'lifechanging', 'ways', 'to', 'use', 'everyday', 'objects']","['32', 'lifechanging', 'way', 'to', 'use', 'everyday', 'object']",0,0,0.8571428571428571,36,0
30 TOTALLY CRAZY HACKS THAT'LL CHANGE YOUR LIFE FOREVER,30 totally crazy hacks thatll change your life forever,1460,1380,25855718,17709,4,55,9,1,8,0,2,6.111111111111111,1,1,-0.6,"['30', 'totally', 'crazy', 'hacks', 'thatll', 'change', 'your', 'life', 'forever']","['30', 'totally', 'crazy', 'hack', 'thatll', 'change', 'your', 'life', 'forever']",0,0,0.8888888888888888,44,0
15 HEALTH PROBLEMS YOUR BODY WARNS YOU ABOUT,15 health problems your body warns you about,1460,1200,93881,64,0,44,8,0,7,0,3,5.5,1,1,0.0,"['15', 'health', 'problems', 'your', 'body', 'warns', 'you', 'about']","['15', 'health', 'problem', 'your', 'body', 'warns', 'you', 'about']",0,0,0.875,35,0
26 EASY TRICKS IF YOU'RE TOO LAZY TO CLEAN,26 easy tricks if youre too lazy to clean,1460,900,3712039,2542,3,42,9,1,8,0,4,4.666666666666667,1,1,0.1833333333333333,"['26', 'easy', 'tricks', 'if', 'youre', 'too', 'lazy', 'to', 'clean']","['26', 'easy', 'trick', 'if', 'youre', 'too', 'lazy', 'to', 'clean']",0,0,0.8888888888888888,31,0
11 SECRETS TO MAKE YOUR SKIN HEALTHY AND SHINY,11 secrets to make your skin healthy and shiny,1460,900,160570,109,0,46,9,0,8,0,3,5.111111111111111,1,1,0.5,"['11', 'secrets', 'to', 'make', 'your', 'skin', 'healthy', 'and', 'shiny']","['11', 'secret', 'to', 'make', 'your', 'skin', 'healthy', 'and', 'shiny']",0,0,0.8888888888888888,36,0
THE 15 BEST GEEKS' LIFE HACKS,the 15 best geeks life hacks,1460,900,295159,202,0,29,6,1,5,0,1,4.833333333333333,1,0,1.0,"['the', '15', 'best', 'geeks', 'life', 'hacks']","['the', '15', 'best', 'geek', 'life', 'hack']",0,0,0.8333333333333334,21,0
22 MOST INSANE BEAUTY HACKS THAT WORK MAGIC,22 most insane beauty hacks that work magic,1460,1080,994316,681,2,43,8,0,7,0,2,5.375,1,1,0.0,"['22', 'most', 'insane', 'beauty', 'hacks', 'that', 'work', 'magic']","['22', 'most', 'insane', 'beauty', 'hack', 'that', 'work', 'magic']",0,0,0.875,34,0
22 INGENIOUS WOMEN'S TRICKS YOU HAD NO IDEA ABOUT,22 ingenious womens tricks you had no idea about,1460,1260,194796,133,0,49,9,1,8,0,4,5.444444444444445,1,1,0.5,"['22', 'ingenious', 'womens', 'tricks', 'you', 'had', 'no', 'idea', 'about']","['22', 'ingenious', 'womens', 'trick', 'you', 'had', 'no', 'idea', 'about']",0,0,0.8888888888888888,38,0
16 CUTEST DIYs YOU'VE EVER SEEN ON THE INTERNET,16 cutest diys youve ever seen on the internet,1460,893,7135822,4887,4,47,9,1,7,0,3,5.222222222222222,1,1,0.0,"['16', 'cutest', 'diys', 'youve', 'ever', 'seen', 'on', 'the', 'internet']","['16', 'cutest', 'diys', 'youve', 'ever', 'seen', 'on', 'the', 'internet']",0,0,0.7777777777777778,35,0
21 MORNING HACKS TO MAKE YOUR DAY BETTER,21 morning hacks to make your day better,1460,960,5650290,3870,3,40,8,0,7,0,2,5.0,1,1,0.5,"['21', 'morning', 'hacks', 'to', 'make', 'your', 'day', 'better']","['21', 'morning', 'hack', 'to', 'make', 'your', 'day', 'better']",0,0,0.875,31,0
23 GENIUS HOME HACKS TO MAKE YOUR LIFE SIMPLER,23 genius home hacks to make your life simpler,1460,1080,1747866,1197,2,46,9,0,8,0,2,5.111111111111111,1,1,0.0,"['23', 'genius', 'home', 'hacks', 'to', 'make', 'your', 'life', 'simpler']","['23', 'genius', 'home', 'hack', 'to', 'make', 'your', 'life', 'simpler']",0,0,0.8888888888888888,36,0
21 BRILLIANT BACK TO SCHOOL HACKS,21 brilliant back to school hacks,1460,900,4578029,3135,3,33,6,0,5,0,1,5.5,1,1,0.45,"['21', 'brilliant', 'back', 'to', 'school', 'hacks']","['21', 'brilliant', 'back', 'to', 'school', 'hack']",0,0,0.8333333333333334,26,0
13 BEST TIPS TO RAISE A CREATIVE CHILD,13 best tips to raise a creative child,1460,1020,350135,239,0,38,8,0,7,0,2,4.75,1,1,0.75,"['13', 'best', 'tips', 'to', 'raise', 'a', 'creative', 'child']","['13', 'best', 'tip', 'to', 'raise', 'a', 'creative', 'child']",0,0,0.875,29,0
32 EASY SCIENCE EXPERIMENTS THAT LOOK LIKE PURE MAGIC,32 easy science experiments that look like pure magic,1460,900,1474702,1010,2,53,9,0,8,0,1,5.888888888888889,1,1,0.3825396825396825,"['32', 'easy', 'science', 'experiments', 'that', 'look', 'like', 'pure', 'magic']","['32', 'easy', 'science', 'experiment', 'that', 'look', 'like', 'pure', 'magic']",0,0,0.8888888888888888,43,0
26 BRILLIANT EVERYDAY HACKS THAT ACTUALLY WORK,26 brilliant everyday hacks that actually work,1460,900,4796133,3285,3,46,7,0,6,0,1,6.571428571428571,1,1,0.2333333333333333,"['26', 'brilliant', 'everyday', 'hacks', 'that', 'actually', 'work']","['26', 'brilliant', 'everyday', 'hack', 'that', 'actually', 'work']",0,0,0.8571428571428571,38,0
28 WONDERFUL HACKS THAT ARE PRACTICALLY GENIUS,28 wonderful hacks that are practically genius,1460,900,3910338,2678,3,46,7,0,6,0,2,6.571428571428571,1,1,1.0,"['28', 'wonderful', 'hacks', 'that', 'are', 'practically', 'genius']","['28', 'wonderful', 'hack', 'that', 'are', 'practically', 'genius']",0,0,0.8571428571428571,38,0
100 ESSENTIAL KITCHEN TRICKS AND DIYs,100 essential kitchen tricks and diys,1460,2700,1662039,1138,2,37,6,0,4,0,1,6.166666666666667,1,1,0.0,"['100', 'essential', 'kitchen', 'tricks', 'and', 'diys']","['100', 'essential', 'kitchen', 'trick', 'and', 'diys']",0,0,0.6666666666666666,28,0
15 TRICKS TO LOSE WEIGHT EFFORTLESSLY,15 tricks to lose weight effortlessly,1460,1080,447315,306,0,37,6,0,5,0,1,6.166666666666667,1,1,0.0,"['15', 'tricks', 'to', 'lose', 'weight', 'effortlessly']","['15', 'trick', 'to', 'lose', 'weight', 'effortlessly']",0,0,0.8333333333333334,30,0
5 COOL AND SIMPLE DIY FIDGET SPINNERS,5 cool and simple diy fidget spinners,1460,463,519552,355,1,37,7,0,6,0,1,5.285714285714286,1,1,0.175,"['5', 'cool', 'and', 'simple', 'diy', 'fidget', 'spinners']","['5', 'cool', 'and', 'simple', 'diy', 'fidget', 'spinner']",0,0,0.8571428571428571,30,0
30 SIMPLE WAYS TO SAVE DAMAGED OBJECTS,30 simple ways to save damaged objects,1460,1020,2976797,2038,3,38,7,0,6,0,1,5.428571428571429,1,1,0.0,"['30', 'simple', 'ways', 'to', 'save', 'damaged', 'objects']","['30', 'simple', 'way', 'to', 'save', 'damaged', 'object']",0,0,0.8571428571428571,30,0
10 SURPRISING TESTS THAT'LL REVEAL THE TRUTH ABOUT YOU,10 surprising tests thatll reveal the truth about you,1460,900,1578041,1080,2,54,9,1,8,0,4,6.0,1,1,0.7,"['10', 'surprising', 'tests', 'thatll', 'reveal', 'the', 'truth', 'about', 'you']","['10', 'surprising', 'test', 'thatll', 'reveal', 'the', 'truth', 'about', 'you']",0,0,0.8888888888888888,43,0
13 CHILD SAFETY TIPS EVERY PARENT WILL APPRECIATE,13 child safety tips every parent will appreciate,1460,889,260185,178,0,49,8,0,7,0,1,6.125,1,1,0.0,"['13', 'child', 'safety', 'tips', 'every', 'parent', 'will', 'appreciate']","['13', 'child', 'safety', 'tip', 'every', 'parent', 'will', 'appreciate']",0,0,0.875,40,0
26 FUNNY NEW WAYS TO USE EVERYDAY ITEMS,26 funny new ways to use everyday items,1460,900,11903888,8153,4,39,8,0,7,0,1,4.875,1,1,0.0621212121212121,"['26', 'funny', 'new', 'ways', 'to', 'use', 'everyday', 'items']","['26', 'funny', 'new', 'way', 'to', 'use', 'everyday', 'item']",0,0,0.875,30,0
8 GREAT TIPS TO LOOK YOUNGER,8 great tips to look younger,1460,900,169048,115,0,28,6,0,5,0,1,4.666666666666667,1,1,0.4,"['8', 'great', 'tips', 'to', 'look', 'younger']","['8', 'great', 'tip', 'to', 'look', 'younger']",0,0,0.8333333333333334,22,0
15 ODDLY SATISFYING CRAFTS AND DIYs,15 oddly satisfying crafts and diys,1460,960,592236,405,1,35,6,0,4,0,1,5.833333333333333,1,1,0.5,"['15', 'oddly', 'satisfying', 'crafts', 'and', 'diys']","['15', 'oddly', 'satisfying', 'craft', 'and', 'diys']",0,0,0.6666666666666666,27,0
19 EGG HACKS THAT'LL ACTUALLY MAKE YOUR LIFE EASIER,19 egg hacks thatll actually make your life easier,1460,655,4980999,3411,3,51,9,1,8,0,2,5.666666666666667,1,1,0.0,"['19', 'egg', 'hacks', 'thatll', 'actually', 'make', 'your', 'life', 'easier']","['19', 'egg', 'hack', 'thatll', 'actually', 'make', 'your', 'life', 'easier']",0,0,0.8888888888888888,40,0
11 THINGS THAT POISON YOUR LIFE,11 things that poison your life,1460,900,661562,453,1,31,6,0,5,0,2,5.166666666666667,1,1,0.0,"['11', 'things', 'that', 'poison', 'your', 'life']","['11', 'thing', 'that', 'poison', 'your', 'life']",0,0,0.8333333333333334,24,0
20 AWESOME DIY IDEAS FOR YOUR GARDEN,20 awesome diy ideas for your garden,1460,900,7837480,5368,4,36,7,0,6,0,2,5.142857142857143,1,1,1.0,"['20', 'awesome', 'diy', 'ideas', 'for', 'your', 'garden']","['20', 'awesome', 'diy', 'idea', 'for', 'your', 'garden']",0,0,0.8571428571428571,28,0
37 TOTALLY BRILLIANT HOME REPAIR TRICKS,37 totally brilliant home repair tricks,1460,900,19708484,13498,4,39,6,0,5,0,0,6.5,1,1,0.9,"['37', 'totally', 'brilliant', 'home', 'repair', 'tricks']","['37', 'totally', 'brilliant', 'home', 'repair', 'trick']",0,0,0.8333333333333334,32,0
12 PROVEN WAYS TO HELP YOU BEAT INSOMNIA,12 proven ways to help you beat insomnia,1460,889,1385058,948,2,40,8,0,7,0,2,5.0,1,1,0.0,"['12', 'proven', 'ways', 'to', 'help', 'you', 'beat', 'insomnia']","['12', 'proven', 'way', 'to', 'help', 'you', 'beat', 'insomnia']",0,0,0.875,31,0
35 UPLIFTING FACTS ABOUT UNIVERSE YOU HAD NO IDEA ABOUT,35 uplifting facts about universe you had no idea about,1460,2400,292887,200,0,55,10,0,9,0,5,5.5,1,1,0.0,"['35', 'uplifting', 'facts', 'about', 'universe', 'you', 'had', 'no', 'idea', 'about']","['35', 'uplifting', 'fact', 'about', 'universe', 'you', 'had', 'no', 'idea', 'about']",0,0,0.9,44,0
13 COOL AND EASY PRANKS AND DIYs YOU SHOULD TRY,13 cool and easy pranks and diys you should try,1460,486,5748739,3937,4,47,10,0,8,0,4,4.7,1,1,0.3916666666666666,"['13', 'cool', 'and', 'easy', 'pranks', 'and', 'diys', 'you', 'should', 'try']","['13', 'cool', 'and', 'easy', 'prank', 'and', 'diys', 'you', 'should', 'try']",0,0,0.8,35,0
15 SURPRISING THINGS YOU DIDN'T KNOW ABOUT YOUR BODY,15 surprising things you didnt know about your body,1460,899,952403,652,1,52,9,1,8,0,4,5.777777777777778,1,1,0.7,"['15', 'surprising', 'things', 'you', 'didnt', 'know', 'about', 'your', 'body']","['15', 'surprising', 'thing', 'you', 'didnt', 'know', 'about', 'your', 'body']",0,0,0.8888888888888888,41,0
34 KITCHEN HACKS FEW PEOPLE KNOW OF,34 kitchen hacks few people know of,1460,900,2555190,1750,3,35,7,0,6,0,2,5.0,1,1,-0.2,"['34', 'kitchen', 'hacks', 'few', 'people', 'know', 'of']","['34', 'kitchen', 'hack', 'few', 'people', 'know', 'of']",0,0,0.8571428571428571,27,0
